Region,Country,year,PrimaryEnergyConsumption,CarbonDioxideEmissions,OilProduction-Barrels,OilConsumption-Barrels,OilConsumption-EJ,GasProduction-EJ,GasConsumption-EJ,CoalProduction-EJ,CoalConsumption-EJ,NuclearGeneration-TWh,NuclearConsumption-EJ,HydroGeneration-TWh,HydroConsumption-EJ,RenewablesConsumption-EJ,RenewablesPower-EJ,SolarGeneration-TWh,SolarConsumption-EJ,WindGeneration-TWh,WindConsumption-EJ,Renewablegeneration-Others,RenewableConsumption-other
MiddleEast,Qatar,1987,0.30936685,14.80974999,314.8564384,53.41386301,0.10033825,0.2090286,0.2090286,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1988,0.285006006,12.83428876,360.4218579,38.10530055,0.066662406,0.2183436,0.2183436,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1989,0.304535219,13.76826313,403.4465753,42.12819178,0.073523219,0.231012,0.231012,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1990,0.310665285,14.23150366,433.8136986,43.03843836,0.075927285,0.234738,0.234738,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1991,0.350240573,15.69247758,419.589589,38.96715068,0.065946773,0.2842938,0.2842938,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1992,0.538865754,24.38058848,495.3169399,40.34013661,0.068644554,0.296127811,0.4702212,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1993,0.572791335,26.20121057,460.2509589,41.15268493,0.069781335,0.308585367,0.50301,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1994,0.5774653,26.67171997,451.380274,43.64315068,0.0744553,0.321852015,0.50301,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1995,0.58103017,27.05761028,460.8887671,45.53336986,0.07802017,0.335118662,0.50301,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1996,0.432032078,20.12513986,567.9989071,47.85393443,0.082691304,0.349340774,0.349340774,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1997,0.461069987,21.44242248,692.08,50.53416438,0.087543917,0.48280155,0.37352607,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1998,0.49319671,23.12208172,701.43,51.82969863,0.089809297,0.584257173,0.403387413,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,1999,0.55088724,26.03804875,723.27,51.2429863,0.088101227,0.769134169,0.462786013,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2000,0.483868246,22.45804933,851.2690841,49.64445355,0.07716761,0.927774,0.406700636,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2001,0.471578734,21.97520876,855.7909735,61.87660274,0.094591131,1.00602,0.376987603,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2002,0.532705495,25.85163872,801.6554638,73.22506849,0.120367668,1.09917,0.412337827,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2003,0.598766042,28.00193847,947.3885864,85.24906849,0.128131703,1.169964,0.470634339,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2004,0.701891777,32.90694762,1078.561561,91.90256831,0.136244682,1.4594742,0.565647095,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2005,0.807802284,37.99893058,1147.946514,109.3787872,0.163671975,1.706508,0.644130308,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2006,0.851048441,40.23320743,1237.817381,137.8674027,0.211727848,1.889082,0.639320593,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2007,0.93066059,45.8652783,1262.736845,148.2071178,0.237325926,2.354832,0.693334664,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2008,1.029193175,50.78730652,1432.358333,177.9177295,0.284073151,2.86831206,0.745120023,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2009,1.039829024,51.38897208,1415.407005,173.0738795,0.274069269,3.327318,0.765759756,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2010,1.209662639,60.25821415,1630.238145,190.576353,0.295056006,4.432005351,0.914606632,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,Qatar,2011,1.399930565,68.73372178,1824.34883,245.718467,0.36656691,5.412812364,1.032282038,NaN,0,0,0,0,0,0.001081617,0.001081617,0.001094,0.0000102,0,0,0.114844,0.00107141
MiddleEast,Qatar,2012,1.588838882,77.82329633,1927.899452,257.2968224,0.378198183,5.851667872,1.209565637,NaN,0,0,0,0,0,0.001075061,0.001075061,0.001094,0.0000101,0,0,0.114844,0.001064917
MiddleEast,Qatar,2013,1.708795118,84.72927232,1990.712872,287.320074,0.428079103,6.053581814,1.279622941,NaN,0,0,0,0,0,0.001093074,0.001093074,0.003751,0.0000346,0,0,0.114844,0.001058502
MiddleEast,Qatar,2014,1.83577853,92.16747072,1974.597345,293.9001598,0.447384907,6.102964748,1.387281854,NaN,0,0,0,0,0,0.001111769,0.001111769,0.006506,0.0000596,0,0,0.114844,0.001052164
MiddleEast,Qatar,2015,2.047361826,104.0048099,1932.508614,332.1160749,0.519301108,6.296593491,1.526955566,NaN,0,0,0,0,0,0.001105152,0.001105152,0.006506,0.0000593,0,0,0.114844,0.001045901
MiddleEast,Qatar,2016,1.99542578,101.5307159,1938.054719,347.0617226,0.546773345,6.249889268,1.447537001,NaN,0,0,0,0,0,0.001115433,0.001115433,0.008364,0.0000757,0,0,0.114844,0.001039712
MiddleEast,Qatar,2017,1.922496193,97.02628644,1881.669386,312.1821979,0.484623363,6.070249521,1.436763958,NaN,0,0,0,0,0,0.001108872,0.001108872,0.008364,0.000075276,0,0,0.114844,0.001033596
MiddleEast,Qatar,2018,1.991050608,100.1729263,1900.113936,324.9140879,0.501003356,6.353534439,1.488944865,NaN,0,0,0,0,0,0.001102387,0.001102387,0.008364,0.0000748,0,0,0.114844,0.001027552
MiddleEast,Qatar,2019,2.022910772,102.4939249,1882.946435,346.4319254,0.543187537,6.412625413,1.478624912,NaN,0,0,0,0,0,0.001098323,0.001098323,0.008364,0.0000746,0,0,0.114844,0.001023763
MiddleEast,SaudiArabia,1965,0.846502378,62.48992785,2219.3,389.5744658,0.824887978,NaN,0.0216144,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1966,0.85795774,63.26130032,2617.8,392.9160274,0.83196574,NaN,0.025992,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1967,0.870353602,64.08543483,2825,396.2595616,0.839043502,NaN,0.0313101,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1968,0.883864971,64.97371495,3080.9,398.5525137,0.846210771,NaN,0.0376542,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1969,0.898785969,65.94255852,3262.2,403.0651233,0.853453869,NaN,0.0453321,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1970,0.946279629,67.04653663,3851.1,434.7413967,0.890978229,0.0553014,0.0553014,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1971,0.947778834,67.07704685,4820.9,441.3193436,0.901643034,0.0461358,0.0461358,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1972,1.015808642,71.85763278,6070.3,470.255456,0.963516842,0.0522918,0.0522918,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1973,1.083601272,76.49982839,7693.2,500.5847962,1.022041272,0.06156,0.06156,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1974,1.149673571,80.86332732,8617.7,525.6078116,1.071765971,0.0779076,0.0779076,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1975,0.911739071,62.66434089,7216.4,407.847326,0.819057071,0.092682,0.092682,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1976,1.054059498,72.35909774,8762.174,471.4917442,0.954007398,0.1000521,0.1000521,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1977,1.244745027,85.63195413,9418.905,543.8954164,1.103943627,0.1408014,0.1408014,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1978,1.387208628,94.93673754,8554.082,588.5713442,1.193055228,0.1941534,0.1941534,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1979,1.680635832,115.8396825,9841.627,708.1688007,1.442261832,0.238374,0.238374,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1980,1.511788794,97.91734525,10269.5,592.3063609,1.179227994,0.3325608,0.3325608,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1981,1.804542325,110.4510581,10256,708.5561962,1.416782725,0.3877596,0.3877596,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1982,1.987841349,122.590342,6961,784.5525556,1.576859949,0.4109814,0.4109814,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1983,2.152825343,133.8885075,4951.41,870.3591571,1.751522543,0.4013028,0.4013028,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1984,2.575163015,156.8764396,4534.081,969.1757149,1.952723015,0.62244,0.62244,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1985,2.627086698,161.5429487,3600.955,993.1929379,1.984126698,0.64296,0.64296,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1986,2.824817354,158.8524527,5208.2,1000.784278,1.962977354,0.86184,0.86184,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1987,2.994302021,168.2966414,4450.15,1063.112292,2.077742021,0.91656,0.91656,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1988,3.133033476,173.2239314,5656.147,1093.137301,2.137813476,0.99522,0.99522,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1989,3.083607983,168.7829702,5635.5,1068.648268,2.064447983,1.01916,1.01916,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1990,3.342058356,202.2860395,7105.5,1136.250269,2.195674356,1.146384,1.146384,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1991,3.500873117,212.0648731,8819.8,1190.570293,2.298059117,1.202814,1.202814,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1992,3.534367733,208.5787004,9091.7,1155.413542,2.226217733,1.30815,1.30815,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1993,3.610306188,212.9816913,8892.7,1166.455698,2.240938188,1.369368,1.369368,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1994,4.174489583,249.4525753,8983,1403.271455,2.711755583,1.462734,1.462734,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1995,4.068021106,242.0532817,8973.53752,1354.26618,2.599815106,1.468206,1.468206,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1996,4.206880351,246.551687,9086.503024,1400.502275,2.688058351,1.518822,1.518822,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1997,4.285081135,250.867156,9005.316119,1427.967589,2.734453135,1.550628,1.550628,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1998,4.509277152,265.0450917,9266.786653,1509.124236,2.908033152,1.601244,1.601244,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,1999,4.591641508,269.8403772,8523.810352,1565.573084,3.011601508,1.58004,1.58004,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2000,4.805656632,278.1917556,9121.165333,1626.912929,3.102154632,1.703502,1.703502,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2001,5.12048678,287.169251,8935.030316,1746.010436,3.283958424,1.836198,1.836198,NaN,0.000330355,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2002,5.333067761,295.1840407,8206.500316,1809.604108,3.393408631,1.93914,1.93914,NaN,0.00051913,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2003,5.649177708,314.6645805,9628.159976,1909.589063,3.594464997,2.054052,2.054052,NaN,0.000660711,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2004,6.128901614,340.3866641,10305.91122,2055.954741,3.882055694,2.246256,2.246256,NaN,0.00058992,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2005,6.532235257,358.5756686,10838.5814,2203.220259,4.094656101,2.436408,2.436408,NaN,0.001171157,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2006,6.781884487,375.7914317,10670.7817,2274.00747,4.268688364,2.5123662,2.5123662,NaN,0.000829923,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2007,7.076901551,393.9640583,10268.75306,2406.642445,4.529414917,2.545164,2.545164,NaN,0.002322633,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,SaudiArabia,2008,7.717209823,425.049047,10664.79441,2622.086495,4.963468926,2.751048,2.751048,NaN,0.00268711,0,0,0,0,0.00000579,0.00000579,0.000609,0.00000579,0,0,0,0
MiddleEast,SaudiArabia,2009,8.133691076,443.7995486,9708.903107,2913.554646,5.449710818,2.68299,2.68299,NaN,0.000984506,0,0,0,0,0.00000575,0.00000575,0.000609,0.00000575,0,0,0,0
MiddleEast,SaudiArabia,2010,8.916432842,486.3067953,9864.826757,3205.641413,5.915592755,2.997972,2.997972,NaN,0.002829705,0,0,0,0,0.0000384,0.0000384,0.004089,0.0000384,0,0,0,0
MiddleEast,SaudiArabia,2011,9.204256893,501.6983243,11079.22879,3294.622038,6.046232817,3.155292,3.155292,NaN,0.002685812,0,0,0,0,0.0000463,0.0000463,0.004959,0.0000463,0,0,0,0
MiddleEast,SaudiArabia,2012,9.757834666,526.4440452,11621.79428,3459.874229,6.357439546,3.397086,3.397086,NaN,0.003090497,0,0,0,0,0.000218623,0.000218623,0.023577,0.000218623,0,0,0,0
MiddleEast,SaudiArabia,2013,9.798092285,535.275198,11392.92663,3451.480439,6.372688749,3.421026,3.421026,NaN,0.004017498,0,0,0,0,0.000360038,0.000360038,0.039063,0.000360038,0,0,0,0
MiddleEast,SaudiArabia,2014,10.50251986,570.9497621,11518.82272,3764.052566,6.993792504,3.501396,3.501396,NaN,0.006944776,0,0,0,0,0.000386577,0.000386577,0.042195,0.000386577,0,0,0,0
MiddleEast,SaudiArabia,2015,10.83413567,588.4279713,11997.93798,3882.981136,7.255223822,3.57219,3.57219,NaN,0.005545249,0,0,0,0,0.001176597,0.001176597,0.129195,0.001176597,0,0,0,0
MiddleEast,SaudiArabia,2016,10.97679614,599.5374319,12406.04761,3874.80925,7.180509811,3.791412,3.791412,NaN,0.003704698,0,0,0,0,0.001169635,0.001169635,0.129195,0.001169635,0,0,0,0
MiddleEast,SaudiArabia,2017,11.00611504,592.9879407,11892.19826,3838.359379,7.066773003,3.933007524,3.933007524,NaN,0.004936858,0,0,0,0,0.001397655,0.001397655,0.155295,0.001397655,0,0,0,0
MiddleEast,SaudiArabia,2018,10.90827431,573.7532309,12261.33334,3768.873949,6.864982756,4.0356,4.0356,NaN,0.004281774,0,0,0,0,0.003409782,0.003409782,0.381093244,0.003409782,0,0,0,0
MiddleEast,SaudiArabia,2019,11.03553363,579.9220048,11832.31924,3787.568208,6.924180656,4.091194309,4.091194309,NaN,0.004281774,0,0,0,0,0.015876888,0.015876888,1.78104239,0.015876888,0,0,0,0
MiddleEast,UnitedArabEmirates,1965,0.003076319,0.218803721,282.2,1.52578432,0.003076319,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1966,0.003283348,0.233528684,360,1.628465926,0.003283348,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1967,0.019464321,1.144920395,382.1,1.752314365,0.003528921,NaN,0.0159354,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1968,0.025000967,1.4617727,496.6,1.950681053,0.003940967,NaN,0.02106,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1969,0.025088131,1.473252114,627.8,2.173272997,0.004379131,NaN,0.020709,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1970,0.034580128,2.016484473,779.6,2.530831887,0.005096128,0.0292383,0.029484,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1971,0.05269691,3.046637625,1059.5,2.985890411,0.00601391,0.0516321,0.046683,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1972,0.05634054,3.281389008,1202.7,3.895519126,0.00790254,0.0524043,0.048438,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1973,0.0730552,4.290492915,1532.6,6.062712329,0.0123322,0.06091605,0.060723,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1974,0.08026384,4.769040195,1678.6,8.394657534,0.01708384,0.0610038,0.06318,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1975,0.08589315,5.259531186,1663.8,13.48580822,0.02762715,0.058266,0.058266,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1976,0.10868485,6.774812835,1936.402,19.48663934,0.04059085,0.068094,0.068094,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1977,0.1786734,11.08840691,1998.71,28.32030137,0.0600354,0.13689,0.118638,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1978,0.20631964,12.72955286,1830.501,30.99372603,0.06556864,0.200421,0.140751,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1979,0.2425341,15.1968262,1830.69,42.18684932,0.0894981,0.214461,0.153036,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1980,0.389805221,25.91986915,1734.891,99.33021858,0.217113221,0.263952,0.172692,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1981,0.455552746,29.94548807,1540.3,109.5565205,0.237581746,0.310986,0.217971,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1982,0.492733183,32.51366724,1361.8,121.8060548,0.263881183,0.33345,0.228852,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1983,0.474075251,31.42778435,1293.022,123.2461096,0.265230251,0.293436,0.208845,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1984,0.590755254,38.74449251,1246.021,140.1618579,0.303637254,0.3861,0.287118,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1985,0.73235179,48.21860222,1211.146,172.0099452,0.37713979,0.464373,0.355212,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1986,0.887068956,58.40293841,1412.55,207.2287945,0.455689956,0.534222,0.431379,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1987,0.990191681,64.928247,1471.287,227.2098082,0.498089681,0.592839,0.492102,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1988,1.093730439,72.56413853,1544.474,270.9286066,0.596012439,0.609336,0.497718,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1989,1.231627587,80.80924202,1819.001,285.4021644,0.625450587,0.715338,0.606177,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1990,1.249265418,82.23927404,1984.628,300.4999178,0.655724418,0.705861,0.593541,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1991,1.522731834,100.8094345,2274.408,365.4117808,0.808095834,0.835731,0.714636,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1992,1.471901879,98.09159867,2494.67,366.7351913,0.813776879,0.778167,0.658125,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1993,1.532129947,101.9524581,2438.286,381.6355068,0.842765947,0.806949,0.689364,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1994,1.681106643,111.2362382,2462.533,398.982274,0.883985643,0.906282,0.797121,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1995,1.754217302,115.2388237,2444,399.709726,0.884088302,1.099332,0.870129,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1996,1.808120912,117.6829271,2501.3,385.2540437,0.855155912,1.18638,0.952965,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1997,1.88769323,122.4282657,2521.7,392.8552055,0.86979323,1.274481,1.0179,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1998,1.932171323,124.821916,2610.1,391.1077534,0.865482323,1.301157,1.066689,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,1999,1.947849056,125.2059329,2413.8,383.1814247,0.845007056,1.350999,1.102842,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2000,1.939936368,124.408547,2598.898,380.5849727,0.836743368,1.347138,1.103193,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2001,1.96135616,125.1009596,2540.722,381.0172603,0.827554146,1.381536,1.133028,NaN,0.000774014,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2002,2.143381312,133.3995186,2366.26,413.0692603,0.860389913,1.522989,1.279044,NaN,0.003947399,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2003,2.285479315,143.0608789,2722.489,453.9398356,0.951247316,1.572129,1.329588,NaN,0.004643999,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2004,2.443905498,153.5258468,2821.58,485.4431421,1.027271314,1.624779,1.411371,NaN,0.005263184,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2005,2.549654469,160.1311146,2945.463,501.9164658,1.067610689,1.677429,1.475955,NaN,0.00608878,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2006,2.682358955,169.15202,3134.512,539.4512877,1.14863234,1.712529,1.521936,NaN,0.011790615,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2007,2.958632665,185.7173264,3094.295,576.1499726,1.22718022,1.765179,1.725776442,NaN,0.005676003,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2008,3.390602015,211.4854772,3113.094,602.7989071,1.289235252,1.763424,2.086996158,NaN,0.014370605,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEast,UnitedArabEmirates,2009,3.347630661,205.5124213,2794.812236,605.5502466,1.262933224,1.714284,2.073170619,NaN,0.011466808,0,0,0,0,0.00006001,0.00006001,0.006354,0.00006001,0,0,0,0
MiddleEast,UnitedArabEmirates,2010,3.507910063,215.2663117,2936.823808,653.9884384,1.346407784,1.7999982,2.133779193,NaN,0.027550149,0,0,0,0,0.000172937,0.000172937,0.018424,0.000172937,0,0,0,0
MiddleEast,UnitedArabEmirates,2011,3.699765897,222.340924,3300.134045,734.6660304,1.462045442,1.8360108,2.218901182,NaN,0.018626194,0,0,0,0,0.000193079,0.000193079,0.020696,0.000193079,0,0,0,0
MiddleEast,UnitedArabEmirates,2012,3.885321149,233.4540558,3424.7262,773.2826619,1.525712543,1.90593,2.301507,NaN,0.057876816,0,0,0,0,0.000224789,0.000224789,0.024242,0.000224789,0,0,0,0
MiddleEast,UnitedArabEmirates,2013,4.094611034,248.8604153,3566.135469,852.1499783,1.68873094,1.91646,2.33098662,NaN,0.074091497,0,0,0,0,0.000801978,0.000801978,0.085423,0.000787332,0.001489,0.0000137,0.0001,0.000000922
MiddleEast,UnitedArabEmirates,2014,4.07621125,245.1345752,3602.90046,879.6896058,1.707038005,1.903985237,2.283658845,NaN,0.082606401,0,0,0,0,0.002907999,0.002907999,0.308431,0.002825745,0.002978,0.0000273,0.006,0.000055
MiddleEast,UnitedArabEmirates,2015,4.484936071,267.058783,3897.972489,957.0320994,1.834512215,2.112351428,2.575736307,NaN,0.07178972,0,0,0,0,0.002897829,0.002897829,0.309215,0.002816065,0.002978,0.0000271,0.006,0.0000546
MiddleEast,UnitedArabEmirates,2016,4.658131378,276.8953671,4037.54115,1028.310489,1.959817604,2.171350282,2.618115486,NaN,0.077061236,0,0,0,0,0.003137052,0.003137052,0.339022,0.003069252,0.001489,0.0000135,0.006,0.0000543
MiddleEast,UnitedArabEmirates,2017,4.715684173,280.7364464,3909.546932,1012.225773,1.931106775,2.244995737,2.688305586,NaN,0.089136972,0,0,0,0,0.00713484,0.00713484,0.785271,0.007067439,0.001489,0.000013401,0.006,0.000054
MiddleEast,UnitedArabEmirates,2018,4.800565188,284.9721006,3912.358361,1057.263559,2.00999771,2.209511414,2.677924733,NaN,0.100818144,0,0,0,0,0.011824602,0.011824602,1.314084181,0.011757595,0.001489,0.0000133,0.006,0.0000537
MiddleEast,UnitedArabEmirates,2019,4.830231082,282.5786481,3997.689134,1042.34154,1.954334675,2.251109504,2.735660971,NaN,0.10300571,0,0,0,0,0.037229726,0.037229726,4.168878665,0.037162966,0.001489,0.0000133,0.006,0.0000535
MiddleEast,OtherMiddleEast,1965,0.252073881,17.70204738,60.99616438,115.033138,0.244485178,NaN,0.0017559,NaN,0.000272803,0,0,0.556,0.00556,0,0,0,0,0,0,0,0
MiddleEast,OtherMiddleEast,1966,0.262693153,18.42765779,65.76109589,119.6335289,0.254265624,NaN,0.002106,NaN,0.000261529,0,0,0.606,0.00606,0,0,0,0,0,0,0,0
MiddleEast,OtherMiddleEast,1967,0.274099213,19.16007938,72.97753425,124.3840451,0.26438046,NaN,0.002106,NaN,0.000272753,0,0,0.734,0.00734,0,0,0,0,0,0,0,0
